time="2026-02-27T17:44:59Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
time="2026-02-27T17:44:59Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.hardware.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
api-gateway-1  | /docker-entrypoint.sh: /docker-entrypoint.d/ is not empty, will attempt to perform configuration
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s0b0n0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-capmc-1                    | 2026/02/27 17:44:29 xnamectl.go:387: Info: Xname power command: status, filter: show_all (implied), xnames: [x1000c0s0b0n0]
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s2b0n0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s1b0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-capmc-1                    | 2026/02/27 17:44:29 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?id=x1000c0s0b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:29 [DEBUG] GET http://cray-smd:27779/hsm/v2/Inventory/ComponentEndpoints?id=x1000c0s0b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:29 [DEBUG] GET http://cray-power-control:28007/power-status?xname=x1000c0s0b0n0
cray-capmc-1                    | 2026/02/27 17:44:29 capmcd.go:195: Info: --> 172.18.0.40:52850 HTTP 200 OK POST /capmc/v1/get_xname_status (6.236638ms)
cray-capmc-1                    | 2026/02/27 17:44:30 capmcd.go:170: Info: <-- 172.18.0.40:52850 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/02/27 17:44:30 xnamectl.go:387: Info: Xname power command: status, filter: show_all (implied), xnames: [x1000c0s0b0n0]
cray-capmc-1                    | 2026/02/27 17:44:30 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?id=x1000c0s0b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:30 [DEBUG] GET http://cray-smd:27779/hsm/v2/Inventory/ComponentEndpoints?id=x1000c0s0b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:30 [DEBUG] GET http://cray-power-control:28007/power-status?xname=x1000c0s0b0n0
cray-capmc-1                    | 2026/02/27 17:44:30 capmcd.go:195: Info: --> 172.18.0.40:52850 HTTP 200 OK POST /capmc/v1/get_xname_status (7.170473ms)
cray-capmc-1                    | 2026/02/27 17:44:31 capmcd.go:170: Info: <-- 172.18.0.40:52850 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/02/27 17:44:31 xnamectl.go:387: Info: Xname power command: status, filter: show_all (implied), xnames: [x1000c0s0b0n0]
cray-capmc-1                    | 2026/02/27 17:44:31 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?id=x1000c0s0b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:31 [DEBUG] GET http://cray-smd:27779/hsm/v2/Inventory/ComponentEndpoints?id=x1000c0s0b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:31 [DEBUG] GET http://cray-power-control:28007/power-status?xname=x1000c0s0b0n0
cray-capmc-1                    | 2026/02/27 17:44:31 capmcd.go:195: Info: --> 172.18.0.40:52850 HTTP 200 OK POST /capmc/v1/get_xname_status (6.529681ms)
cray-capmc-1                    | 2026/02/27 17:44:32 capmcd.go:170: Info: <-- 172.18.0.40:52850 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/02/27 17:44:32 xnamectl.go:387: Info: Xname power command: status, filter: show_all (implied), xnames: [x1000c0s0b0n0]
cray-capmc-1                    | 2026/02/27 17:44:32 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?id=x1000c0s0b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:32 [DEBUG] GET http://cray-smd:27779/hsm/v2/Inventory/ComponentEndpoints?id=x1000c0s0b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:32 [DEBUG] GET http://cray-power-control:28007/power-status?xname=x1000c0s0b0n0
cray-capmc-1                    | 2026/02/27 17:44:32 capmcd.go:195: Info: --> 172.18.0.40:52850 HTTP 200 OK POST /capmc/v1/get_xname_status (5.899871ms)
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s6b0n1 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s0b0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x3000c0s6b0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s7b1n1 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s1b0n0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s2b0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x3000c0s6b0n0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s7b0n1 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s1b1 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s6 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s2b1n0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s4 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0b0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x3000c0s5b0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0r1 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s4b1n1 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0r3 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s4b1n0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s5b0n0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s3b0n0 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s1b1n1 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s4b1 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-smd-1                      | 2026/02/27 17:18:02.827260 hmsds-tx-postgres.go:3619: Info: GetServiceEndpointByIDTx(AccountService,x1025c7s4b4) matched no entry.
cray-smd-1                      | 2026/02/27 17:18:02.827525 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/AccountService/RedfishEndpoints/x1025c7s4b4 doServiceEndpointGetV2 1.010569ms
cray-smd-1                      | 2026/02/27 17:18:02.841168 hmsds-tx-postgres.go:3587: Info: GetServiceEndpointByIDTx([x1025c7s4b4 EventService]) returned 0 EPs.
cray-smd-1                      | 2026/02/27 17:18:02.841186 hmsds-tx-postgres.go:3668: Info: GetServiceEndpointByIDTx(): no matches: 
cray-smd-1                      | 2026/02/27 17:18:02.841192 hmsds-tx-postgres.go:3619: Info: GetServiceEndpointByIDTx(EventService,x1025c7s4b4) matched no entry.
cray-smd-1                      | 2026/02/27 17:18:02.841442 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/EventService/RedfishEndpoints/x1025c7s4b4 doServiceEndpointGetV2 886.163µs
cray-smd-1                      | 2026/02/27 17:18:02.855605 hmsds-tx-postgres.go:3587: Info: GetServiceEndpointByIDTx([x1025c7s4b4 SessionService]) returned 0 EPs.
cray-smd-1                      | 2026/02/27 17:18:02.855627 hmsds-tx-postgres.go:3668: Info: GetServiceEndpointByIDTx(): no matches: 
cray-smd-1                      | 2026/02/27 17:18:02.855633 hmsds-tx-postgres.go:3619: Info: GetServiceEndpointByIDTx(SessionService,x1025c7s4b4) matched no entry.
cray-smd-1                      | 2026/02/27 17:18:02.855923 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/SessionService/RedfishEndpoints/x1025c7s4b4 doServiceEndpointGetV2 955.623µs
cray-smd-1                      | 2026/02/27 17:18:02.869784 hmsds-tx-postgres.go:3587: Info: GetServiceEndpointByIDTx([x1025c7s4b4 UpdateService]) returned 0 EPs.
cray-smd-1                      | 2026/02/27 17:18:02.869793 hmsds-tx-postgres.go:3668: Info: GetServiceEndpointByIDTx(): no matches: 
cray-smd-1                      | 2026/02/27 17:18:02.869797 hmsds-tx-postgres.go:3619: Info: GetServiceEndpointByIDTx(UpdateService,x1025c7s4b4) matched no entry.
cray-smd-1                      | 2026/02/27 17:18:02.870053 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/UpdateService/RedfishEndpoints/x1025c7s4b4 doServiceEndpointGetV2 866.792µs
cray-smd-1                      | 2026/02/27 17:18:02.882931 smd-api.go:2648: doServiceEndpointGet(): Lookup failure: (AccountService,x1025000c7s4b4) Argument was not a valid xname ID
cray-smd-1                      | 2026/02/27 17:18:02.882950 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/AccountService/RedfishEndpoints/x1025000c7s4b4 doServiceEndpointGetV2 333.315µs
cray-smd-1                      | 2026/02/27 17:18:02.895718 smd-api.go:2648: doServiceEndpointGet(): Lookup failure: (EventService,x1025000c7s4b4) Argument was not a valid xname ID
cray-smd-1                      | 2026/02/27 17:18:02.895758 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/EventService/RedfishEndpoints/x1025000c7s4b4 doServiceEndpointGetV2 246.941µs
cray-smd-1                      | 2026/02/27 17:18:02.908690 smd-api.go:2648: doServiceEndpointGet(): Lookup failure: (SessionService,x1025000c7s4b4) Argument was not a valid xname ID
cray-smd-1                      | 2026/02/27 17:18:02.908712 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/SessionService/RedfishEndpoints/x1025000c7s4b4 doServiceEndpointGetV2 275.523µs
cray-smd-1                      | 2026/02/27 17:18:02.921435 smd-api.go:2648: doServiceEndpointGet(): Lookup failure: (UpdateService,x1025000c7s4b4) Argument was not a valid xname ID
cray-smd-1                      | 2026/02/27 17:18:02.921455 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/UpdateService/RedfishEndpoints/x1025000c7s4b4 doServiceEndpointGetV2 230.046µs
cray-smd-1                      | 2026/02/27 17:18:02.936966 logger.go:41: GET /hsm/v2/Subscriptions/SCN doGetSCNSubscriptionV2 594.027µs
cray-smd-1                      | 2026/02/27 17:18:02.947872 logger.go:41: GET /hsm/v2/Subscriptions/SCN/1 doGetSCNSubscriptionV2 547.681µs
cray-smd-1                      | 2026/02/27 17:18:03.620020 hmsds-tx-postgres.go:2631: Info: GetRFEndpointsFilterTx([]) returned 19 EPs.
cray-smd-1                      | 2026/02/27 17:18:03.620473 logger.go:41: GET /hsm/v2/Inventory/RedfishEndpoints doRedfishEndpointsGetV2 1.273736ms
cray-power-control-1            | time="2026-02-27T17:20:26Z" level=trace msg="getHWStatesFromHW: x1000c0s3b1n1 needState: true" func=github.com/Cray-HPE/hms-power-control/internal/domain.getHWStatesFromHW file="/go/src/github.com/Cray-HPE/hms-power-control/internal/domain/power-status.go:629"
cray-capmc-1                    | 2026/02/27 17:44:33 capmcd.go:170: Info: <-- 172.18.0.40:52850 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/02/27 17:44:33 xnamectl.go:387: Info: Xname power command: status, filter: show_all (implied), xnames: [x1000c0s0b0n0]
cray-capmc-1                    | 2026/02/27 17:44:33 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?id=x1000c0s0b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:33 [DEBUG] GET http://cray-smd:27779/hsm/v2/Inventory/ComponentEndpoints?id=x1000c0s0b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:33 [DEBUG] GET http://cray-power-control:28007/power-status?xname=x1000c0s0b0n0
cray-capmc-1                    | 2026/02/27 17:44:33 capmcd.go:195: Info: --> 172.18.0.40:52850 HTTP 200 OK POST /capmc/v1/get_xname_status (6.810319ms)
cray-capmc-1                    | 2026/02/27 17:44:34 capmcd.go:170: Info: <-- 172.18.0.40:52850 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/02/27 17:44:34 xnamectl.go:387: Info: Xname power command: status, filter: show_all (implied), xnames: [x1000c0s0b0n0]
cray-capmc-1                    | 2026/02/27 17:44:34 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?id=x1000c0s0b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:34 [DEBUG] GET http://cray-smd:27779/hsm/v2/Inventory/ComponentEndpoints?id=x1000c0s0b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:34 [DEBUG] GET http://cray-power-control:28007/power-status?xname=x1000c0s0b0n0
cray-capmc-1                    | 2026/02/27 17:44:34 capmcd.go:195: Info: --> 172.18.0.40:52850 HTTP 200 OK POST /capmc/v1/get_xname_status (6.088177ms)
cray-capmc-1                    | 2026/02/27 17:44:35 capmcd.go:170: Info: <-- 172.18.0.40:52850 HTTP POST /capmc/v1/get_xname_status
cray-capmc-1                    | 2026/02/27 17:44:35 xnamectl.go:387: Info: Xname power command: status, filter: show_all (implied), xnames: [x1000c0s0]
cray-capmc-1                    | 2026/02/27 17:44:35 [DEBUG] GET http://cray-smd:27779/hsm/v2/State/Components?id=x1000c0s0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:35 [DEBUG] GET http://cray-smd:27779/hsm/v2/Inventory/ComponentEndpoints?id=x1000c0s0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node
cray-capmc-1                    | 2026/02/27 17:44:35 [DEBUG] GET http://cray-power-control:28007/power-status?xname=x1000c0s0
cray-capmc-1                    | 2026/02/27 17:44:35 capmcd.go:195: Info: --> 172.18.0.40:52850 HTTP 200 OK POST /capmc/v1/get_xname_status (5.891157ms)
cray-smd-1                      | 2026/02/27 17:18:04.525116 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([Node 1]) returned 34 comps.
cray-smd-1                      | 2026/02/27 17:18:04.525572 logger.go:41: GET /hsm/v2/State/Components?type=Node&enabled=True doComponentsGetV2 1.423629ms
cray-smd-1                      | 2026/02/27 17:18:05.783052 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([Node Compute]) returned 33 comps.
cray-smd-1                      | 2026/02/27 17:18:05.783432 logger.go:41: GET /hsm/v2/State/Components?type=Node&role=Compute doComponentsGetV2 1.317471ms
cray-smd-1                      | 2026/02/27 17:18:05.818537 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([20]) returned 1 comps.
cray-smd-1                      | 2026/02/27 17:18:05.818805 logger.go:41: GET /hsm/v2/State/Components?nid=20 doComponentsGetV2 833.857µs
cray-smd-1                      | 2026/02/27 17:18:05.821152 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([]) returned 88 EPs.
cray-smd-1                      | 2026/02/27 17:18:05.821880 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?nid=20 doComponentEndpointsGetV2 2.77599ms
cray-smd-1                      | 2026/02/27 17:18:05.835022 hmsds-postgres.go:1352: Info: GetHWInvByLoc() returned 768 hwinv items.
cray-smd-1                      | 2026/02/27 17:18:05.837915 logger.go:41: GET /hsm/v2/Inventory/Hardware/Query/all doHWInvByLocationQueryGetV2 14.565774ms
cray-smd-1                      | 2026/02/27 17:18:05.864071 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([20 1020]) returned 2 comps.
cray-smd-1                      | 2026/02/27 17:18:05.864298 logger.go:41: GET /hsm/v2/State/Components?nid=20&nid=1020 doComponentsGetV2 986.778µs
cray-smd-1                      | 2026/02/27 17:18:05.866461 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([]) returned 88 EPs.
cray-smd-1                      | 2026/02/27 17:18:05.867038 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?nid=20&nid=1020 doComponentEndpointsGetV2 2.435883ms
cray-smd-1                      | 2026/02/27 17:18:05.879635 hmsds-postgres.go:1352: Info: GetHWInvByLoc() returned 768 hwinv items.
cray-smd-1                      | 2026/02/27 17:18:05.882184 logger.go:41: GET /hsm/v2/Inventory/Hardware/Query/all doHWInvByLocationQueryGetV2 13.573333ms
cray-smd-1                      | 2026/02/27 17:18:05.907303 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([1300200100]) returned 0 comps.
cray-smd-1                      | 2026/02/27 17:18:05.907322 hmsds-tx-postgres.go:565: Info: GetComponentsFilterTx(): no matches
cray-smd-1                      | 2026/02/27 17:18:05.907515 logger.go:41: GET /hsm/v2/State/Components?nid=1300200100 doComponentsGetV2 891.698µs
cray-smd-1                      | 2026/02/27 17:18:07.018671 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([Node]) returned 34 comps.
cray-smd-1                      | 2026/02/27 17:18:07.019033 logger.go:41: GET /hsm/v2/State/Components?type=Node doComponentsGetV2 1.302282ms
cray-smd-1                      | 2026/02/27 17:18:11.162136 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([Node Compute False]) returned 33 comps.
cray-smd-1                      | 2026/02/27 17:18:11.162468 logger.go:41: GET /hsm/v2/State/Components?type=Node&role=Compute&locked=False doComponentsGetV2 1.243497ms
cray-smd-1                      | 2026/02/27 17:18:11.198989 hmsds-tx-postgres.go:462: Info: GetComponentsQueryTx([x3000c0s6b0n0]) returned 1 comps.
cray-smd-1                      | 2026/02/27 17:18:11.199323 logger.go:41: POST /hsm/v2/State/Components/Query doComponentsQueryPostV2 1.120126ms
cray-smd-1                      | 2026/02/27 17:18:11.200654 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0]) returned 1 EPs.
cray-smd-1                      | 2026/02/27 17:18:11.201000 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0 doComponentEndpointsGetV2 1.341796ms
cray-smd-1                      | 2026/02/27 17:18:11.201708 hmsds-tx-postgres.go:1726: Info: GetPowerMapsAllTx([]) returned 0 entries.
cray-smd-1                      | 2026/02/27 17:18:11.201725 hmsds-tx-postgres.go:1763: Info: GetPowerMapByIDTx() matched 0.
cray-smd-1                      | 2026/02/27 17:18:11.201983 logger.go:41: GET /hsm/v2/sysinfo/powermaps doPowerMapsGetV2 619.882µs
cray-smd-1                      | 2026/02/27 17:18:12.245970 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0]) returned 1 comps.
cray-smd-1                      | 2026/02/27 17:18:12.247371 logger.go:41: POST /hsm/v2/locks/lock doCompLocksLockV2 2.27717ms
cray-smd-1                      | 2026/02/27 17:18:12.261631 hmsds-tx-postgres.go:462: Info: GetComponentsQueryTx([x3000c0s6b0n0]) returned 1 comps.
cray-smd-1                      | 2026/02/27 17:18:12.262006 logger.go:41: POST /hsm/v2/State/Components/Query doComponentsQueryPostV2 1.126193ms
cray-smd-1                      | 2026/02/27 17:18:12.263167 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0]) returned 1 EPs.
cray-smd-1                      | 2026/02/27 17:18:12.263483 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0 doComponentEndpointsGetV2 1.198777ms
cray-smd-1                      | 2026/02/27 17:18:12.264324 hmsds-tx-postgres.go:1726: Info: GetPowerMapsAllTx([]) returned 0 entries.
cray-smd-1                      | 2026/02/27 17:18:12.264341 hmsds-tx-postgres.go:1763: Info: GetPowerMapByIDTx() matched 0.
cray-smd-1                      | 2026/02/27 17:18:12.264572 logger.go:41: GET /hsm/v2/sysinfo/powermaps doPowerMapsGetV2 708.407µs
cray-smd-1                      | 2026/02/27 17:18:12.267591 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0]) returned 1 comps.
cray-smd-1                      | 2026/02/27 17:18:12.267974 logger.go:41: POST /hsm/v2/locks/service/reservations doCompLocksServiceReservationCreateV2 1.070167ms
cray-smd-1                      | 2026/02/27 17:18:26.115415 hmsds-tx-postgres.go:462: Info: GetComponentsQueryTx([]) returned 88 comps.
cray-smd-1                      | 2026/02/27 17:18:26.115909 logger.go:41: POST /hsm/v2/State/Components/Query doComponentsQueryPostV2 1.80834ms
